DATE,Total Assets,Repurchase Agreements,U.S. Treasuries Held Outright by Federal Reserve,Mortgage-backed Securities Held by the Federal Reserves,Total Liabilities,Monetary Base,Monetary Base not Sterilized by the Federal Reserve,Excess Reserves,Treasury's General Account,Reverse Repurchase Agreements
2016-05-08,4477270.0,0.0,2461489.0,1744827.0,4437231.0,3831478.0,1405515.0,2282775.0,323794.0,276795.0
2016-05-15,4478411.0,0.0,2461605.0,1744827.0,4438369.0,3831478.0,1406817.0,2282775.0,305842.0,269589.0
2016-05-22,4473741.0,0.0,2461721.0,1754733.0,4433673.0,3826233.0,1406583.0,2271821.0,277289.0,312871.0
2016-05-29,4461111.0,610.0,2461637.0,1743074.0,4421018.0,3826233.0,1408488.0,2271821.0,257092.0,311723.0
2016-06-05,4461393.0,0.0,2461761.0,1743076.0,4421303.0,3869813.0,1413557.0,2309182.0,259693.0,302674.0
2016-06-12,4463542.0,0.0,2461897.0,1743081.0,4423447.0,3869813.0,1412459.0,2309182.0,225116.0,285035.0
2016-06-19,4472817.0,0.0,2462032.0,1751324.0,4432706.0,3861970.0,1411284.0,2307518.0,305523.0,271369.0
2016-06-26,4482009.0,0.0,2462168.0,1758508.0,4441895.0,3861970.0,1411173.0,2307518.0,331412.0,335070.0
2016-07-03,4466482.0,0.0,2462303.0,1743541.0,4426369.0,3717181.0,1416748.0,2155223.0,346632.0,403727.0
2016-07-10,4470605.0,0.0,2462427.0,1743541.0,4430497.0,3717181.0,1420861.0,2155223.0,298044.0,338376.0
2016-07-17,4472202.0,0.0,2462541.0,1743541.0,4432095.0,3782897.0,1418595.0,2222051.0,307707.0,299476.0
2016-07-24,4480973.0,0.0,2462652.0,1757254.0,4440881.0,3782897.0,1416605.0,2222051.0,327138.0,328316.0
2016-07-31,4464498.0,0.0,2462763.0,1741091.0,4424406.0,3789566.0,1416578.0,2217935.0,316238.0,309026.0
2016-08-07,4466793.0,0.0,2462865.0,1741104.0,4426685.0,3789566.0,1418934.0,2217935.0,245682.0,311254.0
2016-08-14,4468929.0,0.0,2462956.0,1741109.0,4428809.0,3826504.0,1419376.0,2266006.0,252095.0,321071.0
2016-08-21,4466476.0,0.0,2463447.0,1753354.0,4426337.0,3826504.0,1418599.0,2266006.0,241426.0,323693.0
2016-08-28,4473840.0,0.0,2463538.0,1759020.0,4433696.0,3812767.0,1419069.0,2239421.0,244881.0,335860.0
2016-09-04,4457907.0,0.0,2463645.0,1743982.0,4417762.0,3812767.0,1422618.0,2239421.0,288946.0,422530.0
2016-09-11,4459394.0,0.0,2463599.0,1743984.0,4419249.0,3843123.0,1427438.0,2269985.0,238152.0,319779.0
2016-09-18,4481635.0,0.0,2463553.0,1763473.0,4441488.0,3843123.0,1424422.0,2269985.0,252691.0,316600.0
2016-09-25,4473032.0,0.0,2463506.0,1757343.0,4432869.0,3656657.0,1422486.0,2072711.0,358603.0,429394.0
2016-10-02,4452002.0,0.0,2463460.0,1736875.0,4411830.0,3656657.0,1423924.0,2072711.0,339619.0,514810.0
2016-10-09,4459407.0,0.0,2463473.0,1736877.0,4419231.0,3539862.0,1429016.0,1963568.0,342208.0,536588.0
2016-10-16,4457698.0,0.0,2463497.0,1736877.0,4417522.0,3539862.0,1432666.0,1963568.0,342875.0,423100.0
2016-10-23,4467382.0,0.0,2463520.0,1750733.0,4427203.0,3581010.0,1430689.0,1996372.0,409693.0,431168.0
2016-10-30,4454326.0,0.0,2463544.0,1735841.0,4414143.0,3581010.0,1431381.0,1996372.0,420256.0,384809.0
2016-11-06,4453087.0,0.0,2463586.0,1735847.0,4412898.0,3624724.0,1438335.0,2032118.0,371894.0,414938.0
2016-11-13,4455087.0,0.0,2463654.0,1735848.0,4414841.0,3624724.0,1443384.0,2032118.0,365454.0,363349.0
2016-11-20,4453633.0,0.0,2463722.0,1747791.0,4413364.0,3640392.0,1444552.0,2044966.0,375908.0,355349.0
2016-11-27,4465782.0,0.0,2463801.0,1759036.0,4425413.0,3640392.0,1448356.0,2044966.0,386683.0,374359.0
2016-12-04,4446307.0,0.0,2463861.0,1740674.0,4405928.0,3615014.0,1448631.0,2010077.0,422034.0,462691.0
2016-12-11,4448618.0,59.0,2463496.0,1740677.0,4408219.0,3615014.0,1450907.0,2010077.0,344032.0,423548.0
2016-12-18,4470973.0,0.0,2463531.0,1760415.0,4430555.0,3579045.0,1452100.0,1979295.0,325271.0,428881.0
2016-12-25,4469089.0,0.0,2463566.0,1758481.0,4428647.0,3579045.0,1456501.0,1979295.0,387014.0,560172.0
2017-01-01,4451451.0,0.0,2463601.0,1741387.0,4411008.0,3406680.0,1462574.0,1789629.0,372825.0,573757.0
2017-01-08,4453101.0,0.0,2463591.0,1741391.0,4412659.0,3406680.0,1462563.0,1789629.0,371833.0,523213.0
2017-01-15,4452509.0,0.0,2463548.0,1741398.0,4412063.0,3612501.0,1457601.0,2007628.0,369010.0,414925.0
2017-01-22,4460758.0,0.0,2463504.0,1750940.0,4420312.0,3612501.0,1456778.0,2007628.0,396916.0,382877.0
2017-01-29,4452838.0,0.0,2463462.0,1744594.0,4412387.0,3635183.0,1452880.0,2014291.0,401735.0,361564.0
2017-02-05,4453881.0,0.0,2463426.0,1744636.0,4413426.0,3635183.0,1453722.0,2014291.0,339229.0,391779.0
2017-02-12,4456236.0,0.0,2463436.0,1744642.0,4415734.0,3738343.0,1458900.0,2133279.0,287035.0,374350.0
2017-02-19,4454676.0,0.0,2463446.0,1759700.0,4414171.0,3738343.0,1462429.0,2133279.0,274178.0,363909.0
2017-02-26,4468702.0,0.0,2463456.0,1773621.0,4428171.0,3763651.0,1466089.0,2134784.0,228171.0,425529.0
2017-03-05,4458018.0,0.0,2463488.0,1763186.0,4417484.0,3763651.0,1475112.0,2134784.0,148385.0,404888.0
2017-03-12,4459840.0,0.0,2463650.0,1763191.0,4419296.0,3879133.0,1482492.0,2249709.0,66163.0,453251.0
2017-03-19,4469577.0,0.0,2463812.0,1771184.0,4429030.0,3879133.0,1484495.0,2249709.0,23416.0,477012.0
2017-03-26,4478236.0,0.0,2463974.0,1777645.0,4437670.0,3843153.0,1487305.0,2196433.0,54245.0,495718.0
2017-04-02,4469618.0,0.0,2464335.0,1769118.0,4429023.0,3843153.0,1489783.0,2196433.0,63101.0,510897.0
2017-04-09,4474634.0,0.0,2464454.0,1769122.0,4434045.0,3834632.0,1493478.0,2189852.0,82953.0,425190.0
2017-04-16,4484492.0,0.0,2464546.0,1781091.0,4443900.0,3834632.0,1494338.0,2189852.0,119157.0,357433.0
2017-04-23,4479270.0,0.0,2464638.0,1776917.0,4438678.0,3831637.0,1494691.0,2172981.0,229485.0,362153.0
2017-04-30,4470142.0,0.0,2464730.0,1769013.0,4429517.0,3831637.0,1496078.0,2172981.0,270845.0,363073.0
2017-05-07,4471246.0,0.0,2464792.0,1769015.0,4430553.0,3748107.0,1499533.0,2086489.0,203408.0,432620.0
2017-05-14,4473459.0,62.0,2464815.0,1769016.0,4432744.0,3748107.0,1501672.0,2086489.0,188256.0,425093.0
2017-05-21,4467108.0,0.0,2464638.0,1778109.0,4426330.0,3779292.0,1501692.0,2117191.0,172891.0,407581.0
2017-05-28,4470852.0,62.0,2464660.0,1780383.0,4430048.0,3779292.0,1504774.0,2117191.0,163058.0,427317.0
2017-06-04,4459914.0,0.0,2464696.0,1770958.0,4419108.0,3802234.0,1509625.0,2130559.0,189831.0,502159.0
2017-06-11,4462443.0,0.0,2464783.0,1770958.0,4421635.0,3802234.0,1509455.0,2130559.0,154760.0,399729.0
2017-06-18,4476269.0,0.0,2464871.0,1782601.0,4435430.0,3796940.0,1508561.0,2125729.0,163941.0,406070.0
2017-06-25,4474257.0,0.0,2464958.0,1781099.0,4433401.0,3796940.0,1508773.0,2125729.0,225126.0,446236.0
2017-07-02,4463347.0,0.0,2465046.0,1770280.0,4422504.0,3678956.0,1512186.0,1997407.0,197597.0,504865.0
2017-07-09,4467272.0,0.0,2465096.0,1770281.0,4426426.0,3678956.0,1518965.0,1997407.0,165044.0,486738.0
2017-07-16,4466702.0,0.0,2465121.0,1770281.0,4425855.0,3800874.0,1517809.0,2126846.0,162156.0,419896.0
2017-07-23,4476903.0,0.0,2465145.0,1779394.0,4436056.0,3800874.0,1514860.0,2126846.0,189282.0,392660.0
2017-07-30,4465284.0,0.0,2465170.0,1768999.0,4424436.0,3837609.0,1514951.0,2144202.0,183534.0,343796.0
2017-08-06,4466846.0,0.0,2465195.0,1769026.0,4425977.0,3837609.0,1518395.0,2144202.0,165407.0,361577.0
2017-08-13,4469083.0,0.0,2465221.0,1769029.0,4428207.0,3899869.0,1520051.0,2224558.0,139553.0,343269.0
2017-08-20,4462871.0,0.0,2465247.0,1777975.0,4421897.0,3899869.0,1519475.0,2224558.0,96029.0,337323.0
2017-08-27,4463837.0,0.0,2465273.0,1778699.0,4422861.0,3928393.0,1519600.0,2232926.0,67930.0,407823.0
2017-09-03,4452360.0,0.0,2465300.0,1767553.0,4411374.0,3928393.0,1523475.0,2232926.0,66877.0,388708.0
2017-09-10,4453474.0,0.0,2465289.0,1767553.0,4412371.0,3939817.0,1531365.0,2248479.0,38662.0,391923.0
2017-09-17,4471174.0,0.0,2465468.0,1782346.0,4430066.0,3939817.0,1533584.0,2248479.0,73220.0,366719.0
2017-09-24,4458576.0,0.0,2465448.0,1770524.0,4417412.0,3832060.0,1533583.0,2121759.0,151204.0,413569.0
2017-10-01,4455661.0,0.0,2465427.0,1768160.0,4414476.0,3832060.0,1533124.0,2121759.0,155159.0,455073.0
2017-10-08,4460422.0,0.0,2465467.0,1768160.0,4419233.0,3789419.0,1535748.0,2091312.0,154619.0,409354.0
2017-10-15,4459415.0,0.0,2465554.0,1768160.0,4418200.0,3789419.0,1538386.0,2091312.0,155307.0,360275.0
2017-10-22,4469723.0,0.0,2465641.0,1777945.0,4428502.0,3846529.0,1538055.0,2147007.0,196106.0,348297.0
2017-10-29,4461117.0,0.0,2465727.0,1770563.0,4419891.0,3846529.0,1536876.0,2147007.0,185092.0,347903.0
2017-11-05,4455887.0,0.0,2459827.0,1770630.0,4414670.0,3865364.0,1542094.0,2155190.0,181764.0,319936.0
2017-11-12,4458552.0,65.0,2459985.0,1770630.0,4417315.0,3865364.0,1544556.0,2155190.0,160437.0,301136.0
2017-11-19,4448289.0,0.0,2456641.0,1775854.0,4407051.0,3930997.0,1545840.0,2217446.0,148165.0,263449.0
2017-11-26,4450615.0,0.0,2456822.0,1778683.0,4409372.0,3930997.0,1551645.0,2217446.0,151783.0,283250.0
2017-12-03,4438592.0,0.0,2456959.0,1767095.0,4397274.0,3909398.0,1552706.0,2181708.0,178685.0,294644.0
2017-12-10,4437148.0,0.0,2454474.0,1767096.0,4395830.0,3909398.0,1555667.0,2181708.0,122127.0,303714.0
2017-12-17,4452726.0,0.0,2454256.0,1780237.0,4411405.0,3914106.0,1556777.0,2194042.0,64734.0,372129.0
2017-12-24,4447470.0,0.0,2454237.0,1775451.0,4406148.0,3914106.0,1560665.0,2194042.0,170817.0,349802.0
2017-12-31,4448680.0,0.0,2454219.0,1764926.0,4407291.0,3738744.0,1569058.0,1993668.0,186486.0,386791.0
2018-01-07,4443718.0,0.0,2448208.0,1764929.0,4402330.0,3738744.0,1571272.0,1993668.0,169957.0,383990.0
2018-01-14,4446062.0,0.0,2448209.0,1764930.0,4404677.0,3854014.0,1565377.0,2123958.0,198573.0,298290.0
2018-01-21,4439145.0,0.0,2447009.0,1770349.0,4397740.0,3854014.0,1563007.0,2123958.0,256720.0,260759.0
2018-01-28,4441317.0,0.0,2447009.0,1771054.0,4399907.0,3814017.0,1559425.0,2071832.0,275963.0,274703.0
2018-02-04,4419225.0,0.0,2436211.0,1760743.0,4377738.0,3814017.0,1560302.0,2071832.0,275794.0,310476.0
2018-02-11,4420745.0,0.0,2436192.0,1760743.0,4379242.0,3860728.0,1565333.0,2132934.0,202221.0,280540.0
2018-02-18,4434863.0,0.0,2436173.0,1771927.0,4393290.0,3860728.0,1569037.0,2132934.0,180845.0,268400.0
2018-02-25,4411660.0,0.0,2432066.0,1769298.0,4370079.0,3849385.0,1574396.0,2096605.0,208817.0,280170.0
2018-03-04,4393401.0,0.0,2424242.0,1759972.0,4354237.0,3849385.0,1579985.0,2096605.0,199390.0,277458.0
2018-03-11,4396097.0,0.0,2424402.0,1759991.0,4356921.0,3859796.0,1585789.0,2109908.0,187515.0,233466.0
2018-03-18,4407258.0,0.0,2424562.0,1768588.0,4368098.0,3859796.0,1587660.0,2109908.0,236160.0,237279.0
2018-03-25,4401222.0,0.0,2424723.0,1763171.0,4362051.0,3753156.0,1587391.0,1996657.0,298973.0,249149.0
2018-04-01,4392198.0,0.0,2424883.0,1754368.0,4353037.0,3753156.0,1589535.0,1996657.0,300355.0,255440.0
2018-04-08,4386104.0,0.0,2413031.0,1754368.0,4346908.0,3745837.0,1593169.0,1985517.0,300604.0,265257.0
2018-04-15,4383684.0,0.0,2413060.0,1754369.0,4344442.0,3745837.0,1593365.0,1985517.0,287804.0,245204.0
2018-04-22,4385903.0,0.0,2413079.0,1756290.0,4346658.0,3738060.0,1594816.0,1968454.0,350943.0,247748.0
2018-04-29,4372886.0,0.0,2413218.0,1744967.0,4333634.0,3738060.0,1595828.0,1968454.0,403067.0,238414.0
2018-05-06,4356129.0,0.0,2395460.0,1744972.0,4316866.0,3655305.0,1598599.0,1878851.0,384961.0,256172.0
2018-05-13,4358207.0,64.0,2395528.0,1744972.0,4318930.0,3655305.0,1601610.0,1878851.0,338377.0,247480.0
2018-05-20,4337609.0,65.0,2386966.0,1745514.0,4298297.0,3681430.0,1606143.0,1903141.0,327748.0,256904.0
2018-05-27,4337301.0,0.0,2387035.0,1744179.0,4297989.0,3681430.0,1609131.0,1903141.0,312169.0,247465.0
2018-06-03,4327519.0,0.0,2387103.0,1734588.0,4288057.0,3684954.0,1613679.0,1896246.0,332712.0,245554.0
2018-06-10,4319191.0,0.0,2377872.0,1734593.0,4279725.0,3684954.0,1614767.0,1896246.0,289454.0,260593.0
2018-06-17,4324906.0,0.0,2377998.0,1739733.0,4285331.0,3675501.0,1614115.0,1894884.0,282968.0,239658.0
2018-06-24,4315896.0,0.0,2378124.0,1731488.0,4276319.0,3675501.0,1614030.0,1894884.0,380090.0,243725.0
2018-07-01,4305491.0,0.0,2378250.0,1721271.0,4266589.0,3594782.0,1617589.0,1797577.0,362175.0,260837.0
2018-07-08,4289764.0,0.0,2360377.0,1721272.0,4250863.0,3594782.0,1624417.0,1797577.0,325543.0,264605.0
2018-07-15,4291201.0,0.0,2360504.0,1721275.0,4252301.0,3632990.0,1624385.0,1845485.0,316434.0,249412.0
2018-07-22,4291615.0,0.0,2359766.0,1722291.0,4252711.0,3632990.0,1620664.0,1845485.0,335801.0,264459.0
2018-07-29,4277681.0,0.0,2359893.0,1709528.0,4238776.0,3609650.0,1620547.0,1809193.0,338978.0,250340.0
2018-08-05,4255653.0,0.0,2336876.0,1709544.0,4216748.0,3609650.0,1621958.0,1809193.0,310204.0,235759.0
2018-08-12,4258030.0,0.0,2336925.0,1709545.0,4219126.0,3607124.0,1623919.0,1821595.0,311690.0,237390.0
2018-08-19,4228924.0,0.0,2324391.0,1708187.0,4189907.0,3607124.0,1625914.0,1821595.0,318117.0,249536.0
2018-08-26,4228818.0,0.0,2324540.0,1706731.0,4189796.0,3558579.0,1627390.0,1752084.0,334992.0,244204.0
2018-09-02,4218914.0,0.0,2324589.0,1697006.0,4179888.0,3558579.0,1633269.0,1752084.0,345255.0,232432.0
2018-09-09,4208496.0,0.0,2313202.0,1697006.0,4169514.0,3594233.0,1640845.0,1786601.0,324437.0,229652.0
2018-09-16,4210812.0,0.0,2313204.0,1697016.0,4171825.0,3594233.0,1639176.0,1786601.0,297697.0,229546.0
2018-09-23,4208059.0,0.0,2313206.0,1695223.0,4169002.0,3540988.0,1637959.0,1725103.0,399519.0,234336.0
2018-09-30,4192909.0,0.0,2313208.0,1681763.0,4153811.0,3540988.0,1638215.0,1725103.0,367243.0,229759.0
2018-10-07,4174704.0,0.0,2294210.0,1681775.0,4135594.0,3522555.0,1642102.0,1705661.0,350281.0,230047.0
2018-10-14,4176906.0,0.0,2294227.0,1681778.0,4137778.0,3522555.0,1645165.0,1705661.0,308869.0,217293.0
2018-10-21,4175446.0,0.0,2294245.0,1680109.0,4136309.0,3526004.0,1643651.0,1715582.0,360638.0,220377.0
2018-10-28,4173070.0,0.0,2294215.0,1676956.0,4133976.0,3526004.0,1642665.0,1715582.0,360681.0,225937.0
2018-11-04,4139731.0,0.0,2270399.0,1668989.0,4100634.0,3508164.0,1648166.0,1688190.0,366596.0,236530.0
2018-11-11,4141936.0,0.0,2270436.0,1668989.0,4102822.0,3508164.0,1651250.0,1688190.0,316157.0,230838.0
2018-11-18,4145892.0,0.0,2270420.0,1670825.0,4106768.0,3481417.0,1654871.0,1656712.0,328686.0,220111.0
2018-11-25,4106198.0,0.0,2253085.0,1661830.0,4067070.0,3481417.0,1658077.0,1656712.0,317331.0,250869.0
2018-12-02,4097170.0,0.0,2253117.0,1653468.0,4058041.0,3443658.0,1658505.0,1605702.0,332336.0,227315.0
2018-12-09,4086044.0,66.0,2240551.0,1653470.0,4046914.0,3443658.0,1658238.0,1605702.0,328613.0,235657.0
2018-12-16,4088314.0,0.0,2240606.0,1653470.0,4049123.0,3422687.0,1657857.0,1603484.0,322663.0,235444.0
2018-12-23,4084274.0,0.0,2240661.0,1648687.0,4045113.0,3422687.0,1661139.0,1603484.0,396293.0,252619.0
2018-12-30,4075636.0,0.0,2240717.0,1637123.0,4036476.0,3357271.0,1668206.0,1510096.0,368236.0,244820.0
2019-01-06,4058378.0,0.0,2222517.0,1637123.0,4019245.0,3357271.0,1672109.0,1510096.0,382616.0,276394.0
2019-01-13,4056563.0,0.0,2222412.0,1637123.0,4017430.0,3368362.0,1664020.0,1536316.0,349443.0,260441.0
2019-01-20,4050044.0,0.0,2220219.0,1632729.0,4010910.0,3368362.0,1657729.0,1536316.0,396414.0,255955.0
2019-01-27,4047052.0,0.0,2220115.0,1628895.0,4007919.0,3323403.0,1657081.0,1477446.0,402227.0,253617.0
2019-02-03,4039678.0,0.0,2220012.0,1621809.0,4000538.0,3323403.0,1655577.0,1477446.0,411384.0,249236.0
2019-02-10,4026350.0,0.0,2205713.0,1621809.0,3987200.0,3353992.0,1657611.0,1532049.0,353896.0,248230.0
2019-02-17,4028431.0,0.0,2205604.0,1621956.0,3989271.0,3353992.0,1661886.0,1532049.0,375119.0,246265.0
2019-02-24,3981420.0,0.0,2182201.0,1614150.0,3942265.0,3347505.0,1664269.0,1504541.0,331003.0,255179.0
2019-03-03,3974590.0,0.0,2182092.0,1607609.0,3935431.0,3347505.0,1664572.0,1504541.0,266024.0,251348.0
2019-03-10,3969134.0,0.0,2175420.0,1607609.0,3929946.0,3430110.0,1671653.0,1582685.0,213611.0,237132.0
2019-03-17,3971559.0,0.0,2175479.0,1607767.0,3932324.0,3430110.0,1673581.0,1582685.0,238381.0,239483.0
2019-03-24,3962748.0,0.0,2175537.0,1599472.0,3923431.0,3347203.0,1674497.0,1499182.0,314749.0,240872.0
2019-03-31,3955617.0,0.0,2175596.0,1592723.0,3916272.0,3347203.0,1675919.0,1499182.0,295593.0,241600.0
2019-04-07,3935509.0,0.0,2153308.0,1592723.0,3896170.0,3343215.0,1679632.0,1488913.0,270470.0,249365.0
2019-04-14,3936784.0,0.0,2153443.0,1592912.0,3897442.0,3343215.0,1680490.0,1488913.0,245664.0,256374.0
2019-04-21,3931827.0,0.0,2153409.0,1587938.0,3892485.0,3282052.0,1680169.0,1425647.0,369365.0,255682.0
2019-04-28,3928273.0,0.0,2153544.0,1583393.0,3888963.0,3282052.0,1680701.0,1425647.0,398916.0,270400.0
2019-05-05,3889691.0,0.0,2123954.0,1575433.0,3850391.0,3203106.0,1682814.0,1338620.0,368764.0,269819.0
2019-05-12,3892216.0,65.0,2124129.0,1575433.0,3852788.0,3203106.0,1685161.0,1338620.0,344461.0,260970.0
2019-05-19,3864749.0,0.0,2114444.0,1569584.0,3825362.0,3245881.0,1684341.0,1381106.0,294969.0,263925.0
2019-05-26,3860435.0,0.0,2114569.0,1564428.0,3821035.0,3245881.0,1686894.0,1381106.0,264581.0,269238.0
2019-06-02,3851444.0,0.0,2114744.0,1555405.0,3812257.0,3279010.0,1691580.0,1403240.0,249011.0,265417.0
2019-06-09,3847645.0,0.0,2109785.0,1555405.0,3808457.0,3279010.0,1690780.0,1403240.0,207647.0,271706.0
2019-06-16,3849955.0,0.0,2109957.0,1555405.0,3810767.0,3314552.0,1690261.0,1451037.0,173062.0,264330.0
2019-06-23,3844016.0,0.0,2110084.0,1548796.0,3804798.0,3314552.0,1689656.0,1451037.0,258641.0,284695.0
2019-06-30,3826817.0,0.0,2110256.0,1532726.0,3787597.0,3222362.0,1694004.0,1336159.0,240909.0,272189.0
2019-07-07,3813198.0,0.0,2095393.0,1532726.0,3773971.0,3222362.0,1702771.0,1336159.0,220911.0,296852.0
2019-07-14,3815038.0,0.0,2095448.0,1532726.0,3775812.0,3256883.0,1702178.0,1381030.0,195226.0,288495.0
2019-07-21,3808110.0,0.0,2093984.0,1527093.0,3768882.0,3256883.0,1698998.0,1381030.0,206203.0,282596.0
2019-07-28,3803436.0,0.0,2094051.0,1521542.0,3764209.0,3271882.0,1697963.0,1384926.0,178227.0,282396.0
2019-08-04,3779102.0,0.0,2080700.0,1511775.0,3739876.0,3271882.0,1699610.0,1384926.0,176662.0,308710.0
2019-08-11,3781543.0,0.0,2080704.0,1511777.0,3742303.0,3292687.0,1701134.0,1419302.0,133077.0,284134.0
2019-08-18,3786018.0,0.0,2080710.0,1514174.0,3746737.0,3292687.0,1701360.0,1419302.0,130981.0,298541.0
2019-08-25,3764866.0,0.0,2088920.0,1500670.0,3725572.0,3257731.0,1703116.0,1363407.0,131447.0,301218.0
2019-09-01,3759946.0,0.0,2095130.0,1489605.0,3720647.0,3257731.0,1706795.0,1363407.0,150146.0,286720.0
2019-09-08,3761508.0,0.0,2095164.0,1489605.0,3722258.0,3235621.0,1717581.0,1338470.0,174779.0,302626.0
2019-09-15,3769673.0,0.0,2101169.0,1489605.0,3730417.0,3235621.0,1717172.0,1338470.0,183581.0,294250.0
2019-09-22,3844695.0,75000.0,2105826.0,1484434.0,3805400.0,3159026.0,1714568.0,1261943.0,303057.0,325118.0
2019-09-29,3857715.0,105000.0,2107683.0,1467257.0,3818433.0,3159026.0,1714733.0,1261943.0,305810.0,290541.0
2019-10-06,3945831.0,181050.0,2117130.0,1467260.0,3906519.0,3252373.0,1717473.0,1352312.0,335185.0,288618.0
2019-10-13,3949955.0,178650.0,2121485.0,1467273.0,3910633.0,3252373.0,1720990.0,1352312.0,297389.0,291109.0
2019-10-20,3966471.0,197700.0,2123085.0,1463137.0,3927147.0,3235853.0,1724390.0,1334246.0,361497.0,302797.0
2019-10-27,3968700.0,178204.0,2149188.0,1457914.0,3929356.0,3235853.0,1725020.0,1334246.0,375170.0,306047.0
2019-11-03,4019823.0,215500.0,2175491.0,1445762.0,3980486.0,3282965.0,1732868.0,1361464.0,400616.0,289661.0
2019-11-10,4039443.0,215160.0,2194318.0,1445776.0,4000126.0,3282965.0,1736735.0,1361464.0,378184.0,288496.0
2019-11-17,4047882.0,209609.0,2201529.0,1450089.0,4008563.0,3311715.0,1739702.0,1391545.0,370185.0,282072.0
2019-11-24,4030249.0,199159.0,2220361.0,1437197.0,3991349.0,3311715.0,1737673.0,1391545.0,357551.0,300914.0
2019-12-01,4052875.0,207243.0,2248498.0,1423724.0,4013975.0,3340473.0,1744018.0,1400867.0,358896.0,281921.0
2019-12-08,4065696.0,208007.0,2259853.0,1423725.0,4026797.0,3340473.0,1745447.0,1400867.0,338453.0,277374.0
2019-12-15,4095491.0,212957.0,2282196.0,1423725.0,4056979.0,3441827.0,1744649.0,1519891.0,304160.0,262633.0
2019-12-22,4137052.0,236662.0,2300678.0,1422436.0,4098535.0,3441827.0,1747734.0,1519891.0,378573.0,263981.0
2019-12-29,4165591.0,234969.0,2328862.0,1419980.0,4127069.0,3436379.0,1754066.0,1487872.0,351934.0,253490.0
2020-01-05,4173626.0,255619.0,2328933.0,1408677.0,4135103.0,3436379.0,1759427.0,1487872.0,403853.0,336649.0
2020-01-12,4149544.0,210587.0,2347714.0,1408677.0,4111021.0,3471534.0,1754110.0,1535427.0,350840.0,274923.0
2020-01-19,4175850.0,229468.0,2362635.0,1404318.0,4137327.0,3471534.0,1747488.0,1535427.0,380802.0,260913.0
2020-01-26,4145912.0,186076.0,2381020.0,1398642.0,4107390.0,3412446.0,1746549.0,1462513.0,411708.0,265357.0
2020-02-02,4151630.0,175125.0,2409108.0,1387288.0,4113108.0,3412446.0,1744597.0,1462513.0,450537.0,233404.0
2020-02-09,4166707.0,170250.0,2427880.0,1387289.0,4128205.0,3453764.0,1746494.0,1529285.0,416585.0,239163.0
2020-02-16,4182689.0,164400.0,2442621.0,1391526.0,4144169.0,3453764.0,1748261.0,1529285.0,404341.0,223829.0
2020-02-23,4171570.0,163900.0,2451688.0,1385784.0,4133025.0,3438801.0,1751590.0,1497154.0,421051.0,226964.0
2020-03-01,4158637.0,143440.0,2474060.0,1371843.0,4120086.0,3438801.0,1751909.0,1497154.0,387615.0,219968.0
2020-03-08,4241507.0,195000.0,2502624.0,1371846.0,4202949.0,3530453.0,1762125.0,1576125.0,381302.0,236702.0
2020-03-15,4311911.0,242375.0,2523031.0,1371846.0,4273317.0,3530453.0,1770786.0,1576125.0,372337.0,233275.0
2020-03-22,4668212.0,441945.0,2640771.0,1366676.0,4629604.0,3884720.0,1795024.0,1905131.0,401354.0,233946.0
2020-03-29,5254278.0,352355.0,2978372.0,1384563.0,5215483.0,3884720.0,1823968.0,1905131.0,384890.0,359114.0
2020-04-05,5811607.0,263050.0,3340832.0,1457721.0,5772780.0,4526124.0,1830985.0,2647180.0,506933.0,494427.0
2020-04-12,6083141.0,192751.0,3634386.0,1459701.0,6044309.0,4526124.0,1835225.0,2647180.0,827178.0,334488.0
2020-04-19,6367887.0,181100.0,3788858.0,1568171.0,6329055.0,4899202.0,1839299.0,3011273.0,856155.0,279584.0
2020-04-26,6573136.0,157500.0,3909352.0,1622487.0,6534304.0,4899202.0,1847662.0,3011273.0,949999.0,289292.0
2020-05-03,6655929.0,158202.0,3971419.0,1604720.0,6617091.0,5068799.0,1862131.0,3159040.0,1076232.0,269106.0
2020-05-10,6721420.0,172700.0,4020191.0,1605380.0,6682549.0,5068799.0,1873325.0,3159040.0,1143268.0,265206.0
2020-05-17,6934227.0,157354.0,4057268.0,1783761.0,6895336.0,5144614.0,1881319.0,3215116.0,1138172.0,281150.0
2020-05-24,7037258.0,157351.0,4089331.0,1862841.0,6998365.0,5144614.0,1890000.0,3215116.0,1193297.0,266649.0
2020-05-31,7097316.0,181101.0,4109512.0,1835110.0,7058402.0,5199813.0,1899514.0,3252803.0,1326897.0,243976.0
2020-06-07,7165217.0,211550.0,4134356.0,1835594.0,7126300.0,5199813.0,1903660.0,3252803.0,1431462.0,246054.0
2020-06-14,7168936.0,167300.0,4150409.0,1835595.0,7130021.0,5085807.0,1907027.0,3130360.0,1504569.0,240814.0
2020-06-21,7094690.0,79053.0,4169340.0,1918741.0,7055776.0,5085807.0,1910886.0,3130360.0,1565306.0,225462.0
2020-06-28,7082302.0,70201.0,4197404.0,1943441.0,7043391.0,4866046.0,1915107.0,2901788.0,1586573.0,220362.0
2020-07-05,7009040.0,61201.0,4213220.0,1911381.0,6970195.0,4866046.0,1922987.0,2901788.0,1656747.0,227236.0
2020-07-12,6920716.0,0.0,4231355.0,1911401.0,6881955.0,4772522.0,1928475.0,2795785.0,1624404.0,224860.0
