,URL
"U.S. Cumulated Net Diffusion Index, Industrial Production, 16-24 Industries, One Month Span, Seasonally Adjusted 02/1947-12/1963",https://data.nber.org/databases/macrohistory/rectdata/16/m16055b.dat
"U.S. Cumulated Net Diffusion Index, Industrial Production, 16-24 Industries, Six Month Span, Seasonally Adjusted 04/1919-09/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16056a.dat
"U.S. Cumulated Net Diffusion Index, Industrial Production, 16-24 Industries, Six Month Span, Seasonally Adjusted 04/1947-05/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16056b.dat
U.S. NBER Series: 16057 02/1953-09/1964,https://data.nber.org/databases/macrohistory/rectdata/16/m16057.dat
"U.S. Cumulated Net Diffusion Index, Sales of Retail Stores, Twenty-Four Types Of Stores, Nine Month Span, Seasonally 06/1953-12/1963",https://data.nber.org/databases/macrohistory/rectdata/16/m16058.dat
"U.S. Amplitude-Adjusted Composite Index of Twenty-Eight Weighted Leading Indicators, Seasonally Adjusted 01/1948-03/1966",https://data.nber.org/databases/macrohistory/rectdata/16/m16070.dat
"U.S. Reverse Trend-Adjusted Composite Index of Twenty-Eight Weighted Leading Indicators, Seasonally Adjusted 01/1948-03/1966",https://data.nber.org/databases/macrohistory/rectdata/16/m16071.dat
"U.S. Composite Index of Twelve Leading Indicators, Original Trend, Short List, Seasonally Adjusted 01/1948-12/1969",https://data.nber.org/databases/macrohistory/rectdata/16/m16072.dat
"U.S. Composite Index of Seven Roughly Coincident Series On NBER 1966 Short List, Amplitude-Adjusted, Weighted, Seasonally 01/1948-01/1967",https://data.nber.org/databases/macrohistory/rectdata/16/m16073.dat
"U.S. Composite Index of Twelve Leading Indicators, Reverse Trend Adjusted, Seasonally Adjusted 01/1948-10/1968",https://data.nber.org/databases/macrohistory/rectdata/16/m16075.dat
"U.S. Diffusion Index of Eight Leading Indicators, Three-Six Month Span, Seasonally Adjusted 04/1919-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16078.dat
"U.S. Diffusion Index of 197 Leading Series, One Month Span, Seasonally Adjusted 04/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16079.dat
"U.S. Diffusion Index, Average Workweek, Twenty-One Manufacturing Industries, Three Month Span, Seasonally Adjusted 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16080.dat
"U.S. Diffusion Index, Initial Claims For Unemployment Insurance, Forty-Seven Areas, Inverted, Three Month Span, Seasonally 01/1952-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16081.dat
"U.S. Diffusion Index, Manufacturers' New Orders For Durable Goods, Value, Twenty-One Industries, Three Month Span, 03/1949-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16082.dat
"U.S. Diffusion Index, Basic Commodity Spot Market Prices, Three Month Span, Seasonally Adjusted 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16084.dat
"U.S. Diffusion Index of 197 Leading Series, Three Month Span, Seasonally Adjusted 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16085.dat
"U.S. Diffusion Index of Seventy-Five Leading Series, Specific Cycle Span, Seasonally Adjusted 01/1885-12/1941",https://data.nber.org/databases/macrohistory/rectdata/16/m16086.dat
